"","PROM_GRAL_2018","PROM_GRAL_2019","GEN_ALU","ASISTENCIA_2018"
"61038",4.8,6.6,"1",97
"61039",6.1,6.1,"1",98
"61040",5.7,5.8,"1",93
"61041",5.2,5.1,"2",97
"61042",5.2,5.4,"1",93
"61043",6.1,6,"2",100
"61044",5.5,5,"2",93
"61045",5.7,5.1,"1",94
"61046",5.7,4.9,"2",95
"61047",5.3,5.4,"1",84
"61048",5.8,6.3,"2",82
"61049",6.3,6,"1",99
"61050",5.7,6.2,"1",96
"61051",5.8,5.6,"1",98
"61052",5.8,5.2,"1",85
"61053",6.5,6,"2",85
"61054",5.6,5.8,"2",90
"61055",5.2,4.7,"1",100
"61056",5.9,6.1,"2",92
"61057",5.1,5,"1",93
"61058",6,5.3,"1",100
"61059",5.8,5.7,"1",96
"61060",5.5,5.5,"1",96
"61061",5.5,5.5,"1",90
"61062",5,5.2,"1",91
"61063",6,5.6,"2",87
"61064",6.2,6.3,"2",97
"61065",5.9,5.7,"1",99
"61066",6.3,6.4,"2",63
"61067",5.8,5.7,"2",90
"61068",5.4,5,"1",98
"61069",5.8,5.8,"1",99
"61070",5.6,4.9,"1",93
"61071",6,5.8,"1",90
"61072",5.2,5.6,"2",96
"61073",6.2,5.5,"1",87
"61074",6.4,6.8,"2",99
"61075",4.5,4.8,"1",85
"61076",6,5.3,"2",85
"61077",4.7,4.4,"2",96
"61078",4.6,4.3,"1",76
"61079",5.4,5.5,"1",99
"61080",6,5.1,"1",97
"61081",5.8,5.6,"2",97
"61082",5.8,5.4,"1",94
"61083",4.8,4.6,"2",94
"61084",6.8,6.6,"2",100
"61085",5.5,5.6,"1",95
"61086",5.4,6,"1",99
"61087",6.2,6.5,"1",99
"61088",5.8,5.3,"1",100
"61089",6.1,6.3,"1",90
"61090",5.2,5.4,"1",90
"61091",5.4,5.6,"2",98
"61092",6.3,6.5,"1",98
"61093",6.3,6.5,"2",92
"61094",4.6,4.9,"1",95
"61095",5.7,5.9,"1",100
"61096",6.3,6.2,"2",91
"61097",5.8,5.1,"2",90
"61098",5.7,5.3,"2",94
"61099",5,5.4,"1",89
"61100",5.3,5.3,"2",90
"61101",5.3,5,"2",97
"61102",5.6,4.7,"1",87
"61103",5.7,4.5,"1",95
"61104",5.8,5.6,"1",95
"61105",5.7,5.9,"2",89
"61106",5.9,5.8,"2",95
"61107",5.6,5.6,"2",87
"61108",6.8,6.8,"1",100
"61109",6.3,6.5,"2",98
"61110",5.5,5.7,"2",94
"61111",6.8,6.7,"1",100
"61112",5.4,5.7,"2",99
"61113",5.3,5,"1",95
"61114",5.3,5.7,"1",90
"61115",6.5,6.7,"2",100
"61116",5,5.3,"2",95
"61117",6,5.5,"2",98
"61118",4.6,4.8,"1",88
"61119",6.6,6.8,"2",91
"61120",6.6,6.6,"1",94
"61121",5.9,5.9,"1",98
"61122",6.8,6.9,"2",100
"61123",6,6.1,"2",98
"61124",5.2,4.7,"1",92
"61125",5.9,6.1,"1",94
"61126",5.3,5.7,"2",85
"61127",6.5,4.8,"2",99
"61128",5.2,5.1,"1",99
"61129",6.4,6.3,"1",98
"61130",5.1,4.6,"1",97
"61131",5.7,5.4,"2",92
"61132",5.8,6.4,"1",94
"61133",5.7,5.2,"1",92
"61134",6,5.9,"1",88
"61135",5.8,5.4,"1",95
"61136",6.2,6.3,"1",95
"61137",6,5.7,"2",98
"61138",5.6,5.1,"1",98
"61139",5.9,5.8,"2",97
"61140",5.7,6.2,"2",96
"61141",6.2,6.4,"1",100
"61142",6,6,"1",93
"61143",5.4,4.7,"1",86
"61144",6,5.7,"2",93
"61145",6,6.7,"2",98
"61146",5.4,5.7,"2",80
"61147",5.5,5.3,"2",96
"61148",6,6.1,"2",89
"61149",5.3,5.2,"1",92
"61150",5.7,6.1,"1",89
"61151",5.6,3.5,"1",96
"61152",6.4,5.6,"2",95
"61153",5.6,5.4,"2",98
"61154",5.4,5,"1",88
"61155",6.2,6.2,"1",99
"61156",5.4,4.7,"1",90
"61157",5.9,5.8,"2",90
"61158",5.8,5.8,"2",90
"61159",6.3,5.9,"1",93
"61160",6.8,6.3,"2",97
"61161",6.1,5.9,"2",96
"61162",4.6,4.6,"1",97
"61163",5.4,4.9,"2",93
"61164",6.4,5.5,"1",99
"61165",5,5.5,"1",91
"61166",6.1,5.7,"1",83
"61167",5.2,5,"1",95
"61168",4.9,4.8,"2",77
"61169",5.6,6,"2",93
"61170",6.1,6.4,"1",86
"61171",5.1,4.9,"2",92
"61172",6.1,5.9,"2",100
"61173",5.1,5.6,"1",95
"61174",6.3,6.1,"1",92
"61175",5.7,5.8,"1",95
"61176",6,6.1,"1",100
"61177",5.9,6.1,"2",93
"61178",5.6,5.8,"2",96
"61179",4.9,4.7,"1",95
"61180",6.9,6.7,"1",94
"61181",5.4,6.1,"2",78
"61182",5.2,5.1,"1",94
"61183",5.8,6.1,"1",94
"61184",5,4.9,"2",88
"61185",5.8,6.1,"2",98
"61186",4.9,5.1,"2",96
"61187",5.9,6.2,"2",99
"61188",6.9,6.9,"2",95
"61189",6.5,5.2,"1",100
"61190",4.8,5.3,"2",100
"61191",6.2,5.6,"2",91
"61192",5.4,5.8,"1",94
"61193",5.3,6.2,"2",78
"61194",6.3,5.8,"2",100
"61195",6.7,6.8,"1",99
"61196",5.6,5.5,"1",99
"61197",5.5,5.4,"1",91
"61198",6.9,6.3,"2",69
"61199",6.2,5.4,"1",100
"61200",5.2,5.8,"2",80
"61201",5.4,4.7,"1",87
"61202",6.7,6.8,"2",100
"61203",5.8,5.8,"1",94
"61204",5.5,5.1,"2",92
"61205",4.8,5.3,"1",96
"61206",5.3,6.1,"2",94
"61207",6,5.1,"2",93
"61208",5.3,5.8,"2",93
"61209",5.7,5.1,"2",89
"61210",6,5.8,"2",77
"61211",5.5,5,"1",83
"61212",6.6,6.4,"2",97
"61213",6.3,6.2,"2",95
"61214",5.6,5.8,"2",90
"61215",4.8,4.9,"1",92
"61216",5.9,6.1,"2",99
"61217",5.7,5.2,"1",82
"61218",5.2,5.7,"2",98
"61219",5.5,6,"1",89
"61220",6,6.2,"2",87
"61221",5.8,5,"1",90
"61222",5.7,6.2,"2",93
"61223",6.4,6.4,"2",98
"61224",5.2,5.4,"1",87
"61225",6.6,6.7,"1",91
"61226",5.4,5.7,"1",100
"61227",6.2,5.7,"2",85
"61228",4.8,4.6,"1",71
"61229",5,4.6,"1",93
"61230",4.7,4.8,"2",94
"61231",5.9,6,"2",91
"61232",5,4.5,"1",95
"61233",4.9,4.5,"2",92
"61234",6,5.9,"2",95
"61235",6.8,6.9,"1",99
"61236",4.9,4.6,"1",88
"61237",5.1,5.1,"1",93
"61238",5.8,5.6,"2",87
"61239",4.7,5.1,"1",86
"61240",6.3,6.3,"1",94
"61241",5.8,5.6,"2",96
"61242",5.6,6.1,"2",90
"61243",6.4,6.3,"1",99
"61244",6.8,6.7,"2",99
"61245",6.1,5,"1",98
"61246",5.8,5.7,"1",98
"61247",5.6,6.3,"2",93
"61248",5.1,5.1,"1",98
"61249",5.9,5.9,"1",98
"61250",6.4,6.2,"2",94
"61251",5,4.8,"1",90
"61252",5.5,5.5,"2",95
"61253",5,4.8,"2",78
"61254",6.8,6.8,"1",100
"61255",5.1,4.4,"2",91
"61256",6.1,6.1,"1",100
"61257",6.3,6.2,"2",98
"61258",4.6,3.7,"1",90
"61259",5.2,5.6,"2",92
"61260",6.3,6.4,"2",95
"61261",4,4.2,"1",85
"61262",5.8,4.3,"2",100
"61263",5.8,5.7,"2",94
"61264",5,5.3,"2",98
"61265",5.4,5.6,"2",98
"61266",6.5,6.4,"1",94
"61267",5.3,5.3,"2",97
"61268",6.2,6.4,"1",88
"61269",6.2,6.2,"1",96
"61270",5.2,5.5,"2",92
"61271",6.5,5.5,"2",97
"61272",6.1,6.8,"1",80
"61273",6,5,"2",95
"61274",5.7,5.4,"2",90
"61275",5.7,5.6,"1",68
"61276",6,5.5,"2",96
"61277",6,5.5,"2",99
"61278",4.5,4.8,"2",86
"61279",5.5,4.9,"2",79
"61280",6.4,6.6,"1",100
"61281",5.6,5.5,"2",95
"61282",5,6.4,"1",95
"61283",6.6,6.8,"1",95
"61284",6.9,6.8,"2",96
"61285",5.1,5,"2",98
"61286",6.2,6.4,"2",90
"61287",5,5.4,"1",99
"61288",5.9,6.1,"2",88
"61289",5.6,5.3,"2",92
"61290",5.6,5.6,"1",99
"61291",6.1,6.1,"1",86
"61292",5.2,5.1,"1",94
"61293",5.4,5.5,"2",99
"61294",5.4,5.3,"1",97
"61295",6.7,6.5,"1",95
"61296",6.4,6.5,"1",99
"61297",6.5,6.1,"2",94
"61298",5.5,5.4,"2",83
"61299",4.6,4.7,"2",90
"61300",4.8,5.1,"2",97
"61301",5.2,5.1,"2",100
"61302",6.8,6.7,"2",87
"61303",6.4,6,"1",91
"61304",6.1,6.3,"2",90
"61305",5.1,5,"1",94
"61306",6,5.4,"2",98
"61307",4.9,3.7,"1",98
"61308",6,5.9,"2",95
"61309",5.4,5.6,"1",90
"61310",6,6.2,"2",100
"61311",6.4,6.2,"1",97
"61312",6.3,6.4,"1",97
"61313",5.4,5.8,"1",95
"61314",5.7,5.5,"1",85
"61315",4.8,4.7,"2",92
"61316",6.4,5.9,"1",90
"61317",6.2,6.2,"1",100
"61318",5.6,5.6,"1",100
"61319",6.3,5.6,"1",97
"61320",5,5.6,"2",95
"61321",6.5,6.8,"2",93
"61322",5.4,5.5,"1",82
"61323",5.1,5,"2",87
"61324",6.1,6.2,"2",93
"61325",6.6,6.3,"1",96
"61326",6,6.2,"1",98
"61327",6.7,6.7,"1",100
"61328",4.6,6.4,"2",100
"61329",5.5,5.1,"1",84
"61330",4.9,4.7,"2",95
"61331",5.5,5.5,"2",92
"61332",6,5.8,"2",92
"61333",6.1,6.4,"1",82
"61334",5.9,6.3,"1",98
"61335",5.7,4.8,"1",86
"61336",5.4,5.5,"2",98
"61337",6.1,5.6,"2",99
"61338",5.4,5.3,"1",83
"61339",5.5,4.8,"1",99
"61340",5.5,5.5,"2",98
"61341",5.2,5,"2",90
"61342",6.1,4.8,"2",94
"61343",6.2,6.2,"1",86
"61344",5.2,5.2,"1",85
"61345",4.8,5.4,"2",93
"61346",5.8,5.7,"1",95
"61347",5.8,5.2,"1",95
"61348",5.5,5.7,"2",98
"61349",6.2,6,"2",95
"61350",5.6,5.4,"2",97
"61351",5.4,5.3,"1",100
"61352",6.6,6,"1",92
"61353",6.5,6.5,"2",99
"61354",6.8,6.3,"2",95
"61355",5.1,5.4,"1",93
"61356",5.7,5.4,"1",97
"61357",4.6,4.5,"1",94
"61358",5.2,5.6,"2",77
"61359",5.5,4.8,"2",88
"61360",5.1,5.9,"2",100
"61361",5.9,6.2,"1",100
"61362",6.4,6.4,"1",96
"61363",5.3,5.8,"2",85
"61364",6.3,5.5,"1",100
"61365",6,5.7,"1",98
"61366",5.6,4.3,"1",90
"61367",5.5,5.1,"1",100
"61368",6.1,6.1,"2",94
"61369",6.9,6.5,"2",100
"61370",5.7,5.1,"1",94
"61371",5.2,4.6,"2",64
"61372",5.4,5.7,"2",86
"61373",6.5,6.3,"2",100
"61374",6.5,6.3,"1",99
"61375",5.5,4.6,"1",87
"61376",5.5,5.8,"1",91
"61377",5.2,5.4,"1",98
"61378",6.1,6,"2",85
"61379",5.3,4.7,"1",96
"61380",5.5,5.6,"2",93
"61381",5,4.5,"1",98
"61382",5.7,5.4,"1",97
"61383",4.8,4.9,"2",87
"61384",5.6,5.7,"1",91
"61385",6.2,6,"1",89
"61386",6,6,"1",94
"61387",6.1,6.2,"2",92
"61388",5.7,5.3,"2",94
"61389",5.2,4.9,"2",93
"61390",5.4,5.1,"1",94
"61391",4.6,5.1,"1",92
"61392",5.7,5.9,"1",93
"61393",5.7,5.8,"2",89
"61394",6.2,6.6,"2",96
"61395",5.2,4.5,"1",87
"61396",6.3,5.9,"1",98
"61397",5,6.5,"1",94
"61398",6.4,5.6,"1",96
"61399",4.6,5.6,"1",92
"61400",5.3,5.6,"1",97
"61401",6.3,6.2,"1",98
"61402",6,5.9,"1",96
"61403",6.4,6.2,"1",92
"61404",5.3,5,"2",85
"61405",5.5,6,"1",95
"61406",6.4,6.1,"1",93
"61407",6.2,6.4,"1",95
"61408",5.5,5.8,"1",85
"61409",6.3,5.7,"1",95
"61410",5.3,5.4,"1",95
"61411",5.5,5.5,"2",94
"61412",6.1,6.3,"1",97
"61413",5.7,5.5,"1",100
"61414",4.7,5.3,"1",98
"61415",5.4,5,"2",100
"61416",6.3,6.3,"1",97
"61417",5.4,5.7,"2",98
"61418",5.2,4.7,"2",92
"61419",5.1,4.9,"1",98
"61420",6.1,5.5,"1",96
"61421",6.8,6.4,"2",98
"61422",6,5.9,"1",91
"61423",5.6,5,"1",93
"61424",5.1,5,"1",95
"61425",5,5.2,"1",89
"61426",5.8,5.5,"1",87
"61427",5.1,5.2,"1",66
"61428",5.7,4.7,"2",99
"61429",6.2,5.8,"2",90
"61430",5.9,5.8,"2",96
"61431",6.4,6.4,"2",91
"61432",5.9,6.2,"2",99
"61433",5.5,4.9,"2",96
"61434",5.7,6.3,"2",98
"61435",5.7,5.8,"2",93
"61436",5.8,5.5,"1",89
"61437",6.3,6,"2",82
"61438",6.4,6.5,"2",100
"61439",6.3,6,"1",94
"61440",5.2,4.6,"1",85
"61441",4.9,4.4,"1",81
"61442",5,5.5,"2",88
"61443",6.6,6.3,"2",100
"61444",6.1,6.2,"1",89
"61445",4.8,4.9,"1",91
"61446",6.6,6.7,"2",85
"61447",5.6,5.9,"2",96
"61448",5.2,5,"2",98
"61449",6.6,6.8,"1",97
"61450",5.2,5.5,"2",79
"61451",5.1,5,"1",98
"61452",4.8,5.1,"1",94
"61453",5.3,5.5,"2",93
"61454",5.2,5.7,"1",95
"61455",5.5,5.8,"1",98
"61456",6.2,6,"2",88
"61457",5.7,5,"1",96
"61458",5.9,5.6,"1",98
"61459",5.6,5.8,"2",95
"61460",6.6,6.6,"1",100
"61461",5.1,4.4,"2",84
"61462",5.4,5.1,"1",96
"61463",5.2,4.9,"1",82
"61464",6.4,5.3,"2",91
"61465",5.8,6.4,"2",78
"61466",5.7,5.3,"2",97
"61467",6,5.3,"1",100
"61468",5.6,5.8,"2",94
"61469",5.9,4.8,"1",98
"61470",6,5.3,"2",97
"61471",6.3,6,"1",96
"61472",5.5,5.2,"1",94
"61473",5,5.1,"2",96
"61474",5.9,6,"1",87
"61475",5.8,5.9,"1",98
"61476",5.4,5,"2",96
"61477",4.5,3.5,"1",74
"61478",5.8,5.2,"1",93
"61479",6.3,6.8,"1",91
"61480",4.9,5.3,"1",96
"61481",6.4,6.6,"2",99
"61482",4.7,3.7,"1",91
"61483",5.8,5.7,"2",91
"61484",6.4,5.4,"1",99
"61485",5.8,5.9,"1",98
"61486",6.1,6.3,"1",93
"61487",5.8,6.2,"1",98
"61488",5.2,5.2,"2",93
"61489",5.1,5,"2",96
"61490",5.2,4.9,"1",86
"61491",5.8,6,"2",97
"61492",5.6,5.8,"2",93
"61493",5.1,5.3,"1",85
"61494",5.4,5.1,"1",84
"61495",6.4,6.5,"2",99
"61496",5.8,5.9,"2",96
"61497",6.3,6.2,"1",98
"61498",6.4,5.9,"1",79
"61499",6.4,5.3,"2",74
"61500",5.1,4.9,"1",94
"61501",5.7,5.8,"1",97
"61502",6,5.6,"2",94
"61503",6.7,6.4,"2",99
"61504",5.4,5.5,"1",90
"61505",5,4.7,"1",93
"61506",6.3,6.5,"1",98
"61507",5.6,4.8,"2",60
"61508",6.1,6,"1",91
"61509",5.7,5.4,"1",97
"61510",5.8,6.2,"1",95
"61511",5.7,5.8,"2",91
"61512",5.8,5.7,"1",86
"61513",6.4,6.5,"1",97
"61514",5.8,5.1,"2",94
"61515",5.3,5.5,"1",93
"61516",5.9,6.1,"2",92
"61517",5.6,5,"2",100
"61518",6.4,6.6,"2",100
"61519",6,6,"2",96
"61520",6.4,6.5,"2",100
"61521",5.2,5.3,"2",96
"61522",6.2,6.3,"1",97
"61523",5.2,4.9,"2",74
"61524",5.6,5.2,"1",97
"61525",5.5,5.8,"2",95
"61526",6,6.1,"2",90
"61527",5.3,3.9,"1",96
"61528",6.2,6.5,"2",95
"61529",6.5,6.1,"2",98
"61530",5.8,5.8,"2",85
"61531",5.7,5.2,"1",80
"61532",6.4,6.6,"1",100
"61533",5,4.9,"1",80
"61534",6.2,5.5,"1",96
"61535",6.8,7,"2",94
"61536",5.3,5,"1",98
"61537",6.1,5.8,"1",97
"61538",6.7,6.3,"1",94
"61539",6.5,6.5,"2",98
"61540",5.5,5.4,"1",96
"61541",6.3,6.3,"1",98
"61542",5.7,4.6,"2",91
"61543",5.8,4.7,"2",80
"61544",6.1,6.1,"1",99
"61545",5.4,6.2,"1",97
"61546",6.2,6.5,"2",78
"61547",5.6,5.8,"2",98
"61548",6,5.5,"2",91
"61549",5.5,5.8,"1",93
"61550",5.7,5.9,"1",93
"61551",5.3,5.4,"1",81
"61552",4.9,4,"2",98
"61553",6.7,6.6,"2",86
"61554",6.3,6.2,"1",94
"61555",5.8,4.4,"1",77
"61556",5.8,5.7,"2",90
"61557",5.7,5,"2",81
"61558",5.9,5.8,"2",85
"61559",5.1,5.6,"1",91
"61560",5.7,5.3,"1",97
"61561",5.8,5.6,"2",89
"61562",6.4,5.7,"1",87
"61563",6,6.1,"1",96
"61564",6.8,6.8,"1",99
"61565",5.1,5.8,"2",83
"61566",5,5.2,"1",93
"61567",6,5.2,"2",92
"61568",5.3,4.5,"1",98
"61569",5.6,5.3,"1",100
"61570",5.8,6.3,"1",94
"61571",5.8,5.8,"1",91
"61572",6,6.3,"1",93
"61573",5.8,5.9,"2",98
"61574",5.6,5.7,"2",97
"61575",5.5,5.6,"1",97
"61576",6.1,5.3,"2",94
"61577",5.4,5.5,"2",93
"61578",5.4,5.6,"2",98
"61579",6.5,6.8,"2",95
"61580",4.7,5.2,"2",88
"61581",4.7,5.1,"1",88
"61582",6.3,6.7,"1",94
"61583",6.1,5.4,"1",98
"61584",5.5,5.7,"2",95
"61585",5.3,4.8,"1",92
"61586",5.5,5.2,"1",98
"61587",5.1,4.9,"1",94
"61588",5.2,5.1,"1",99
"61589",6.6,6.8,"1",91
"61590",5.2,5.2,"1",94
"61591",6.6,6.7,"2",97
"61592",6.1,4.6,"1",94
"61593",5.5,4.7,"1",89
"61594",6.5,6.2,"2",98
"61595",5.4,5.1,"2",81
"61596",6.6,6.4,"2",91
"61597",5.7,5,"1",97
"61598",6.5,6,"2",86
"61599",6.8,6.9,"2",98
"61600",6.5,6.2,"2",100
"61601",6.2,6.2,"2",93
"61602",6.3,6.1,"2",99
"61603",5.8,5.3,"2",98
"61604",6.3,6.5,"1",99
"61605",5,5,"1",95
"61606",6.3,6.3,"2",100
"61607",4.8,4.5,"1",86
"61608",6.6,6.8,"2",99
"61609",5.5,5.3,"1",100
"61610",5.5,5.5,"2",95
"61611",5.6,5.2,"1",93
"61612",4.2,4,"1",85
"61613",5.7,5,"1",85
"61614",5.8,5.9,"2",91
"61615",5.4,5.3,"2",92
"61616",5.2,5,"1",97
"61617",6.4,6.4,"1",95
"61618",5,5.1,"2",62
"61619",6.2,5.8,"1",98
"61620",4.6,5.1,"2",95
"61621",5.5,5.2,"2",65
"61622",5.1,5.3,"1",77
"61623",6.3,6.3,"1",97
"61624",6.3,6.3,"2",98
"61625",5.4,4.3,"1",98
"61626",5.1,5.1,"2",93
"61627",5.3,5.3,"1",100
"61628",5.5,6,"2",99
"61629",4.6,4.8,"1",91
"61630",6.4,6.3,"1",91
"61631",5.1,4.7,"1",96
"61632",6,6,"1",98
"61633",5.1,4.5,"2",100
"61634",5,5.2,"2",90
"61635",6.4,6.3,"1",92
"61636",5.4,4.2,"2",97
"61637",4.8,3.2,"1",94
"61638",5.2,5.1,"2",99
"61639",6.5,6.6,"2",93
"61640",5.1,5.3,"1",94
"61641",6.7,6.9,"1",98
"61642",5.1,4.8,"1",95
"61643",6.4,6,"1",92
"61644",6.4,6.5,"1",92
"61645",6.1,5.8,"2",92
"61646",4.7,5.1,"2",83
"61647",5.4,6.2,"1",97
"61648",5.7,5.2,"1",91
"61649",5.6,5,"1",99
"61650",4.9,5.5,"1",95
"61651",5.9,6.1,"2",91
"61652",7,7,"2",95
"61653",6,6.2,"2",91
"61654",6.1,6.1,"1",96
"61655",6,5.9,"1",92
"61656",6.6,6.1,"2",92
"61657",5.4,5.1,"2",98
"61658",6.4,6.2,"2",97
"61659",6.7,6.6,"2",93
"61660",5.1,4.1,"1",91
"61661",5.7,6.2,"2",96
"61662",5,4.7,"2",98
"61663",6.4,5.7,"1",99
"61664",5,5.1,"2",93
"61665",5.3,5.3,"1",94
"61666",5.5,5.6,"2",93
"61667",6.2,6.1,"1",93
"61668",5.1,5.2,"1",97
"61669",5.9,6.3,"2",98
"61670",5.3,4.9,"1",99
"61671",5.4,5,"1",99
"61672",6.5,5.9,"2",98
"61673",5.2,4.8,"2",89
"61674",5.5,5.5,"1",98
"61675",5.7,6.2,"2",93
"61676",4.7,4.8,"2",99
"61677",6.2,6.4,"2",99
"61678",6.2,5.7,"2",98
"61679",5.2,5.9,"2",91
"61680",4.9,5,"1",92
"61681",6.1,4.5,"1",86
"61682",4.5,4,"2",89
"61683",6.6,6.5,"2",98
"61684",5,5.7,"1",90
"61685",5.1,5.7,"1",98
"61686",5.3,5,"2",76
"61687",6.6,6.8,"2",100
"61688",5.4,5.5,"1",82
"61689",6.3,6.2,"1",93
"61690",5.3,4.8,"2",92
"61691",5,4.9,"2",98
"61692",5.5,5.3,"2",95
"61693",5,4.6,"1",86
"61694",5,4.3,"1",93
"61695",5.3,6.1,"1",92
"61696",5.9,5.4,"1",97
"61697",5.6,5.4,"1",99
"61698",6.6,6.8,"1",94
"61699",5.7,5.6,"2",94
"61700",5.4,5.9,"1",97
"61701",6.3,6.3,"2",88
"61702",5.1,4.7,"1",89
"61703",5.5,5.2,"2",94
"61704",5.3,5.2,"1",99
"61705",5,5.1,"1",98
"61706",6.5,6.4,"2",97
"61707",5.5,5.4,"1",92
"61708",5,5,"1",97
"61709",6.1,6.2,"2",96
"61710",6.2,5.9,"1",98
"61711",5.8,5.5,"2",99
"61712",6.2,6.2,"1",95
"61713",5.5,5.7,"2",95
"61714",5,4.5,"2",93
"61715",6.7,6.5,"1",98
"61716",5.6,5.6,"2",95
"61717",5.7,5.5,"1",95
"61718",5.5,5.6,"1",97
"61719",6.4,6.1,"1",97
"61720",5.7,5.7,"2",91
"61721",5.8,6.2,"1",100
"61722",6.2,6.2,"1",94
"61723",5.2,5.5,"1",99
"61724",5.8,5.4,"2",99
"61725",6.9,6.8,"2",98
"61726",6.7,6.9,"2",99
"61727",4.7,4.9,"1",100
"61728",6.7,6.7,"2",96
"61729",5.1,5.6,"1",97
"61730",5.5,5.7,"2",93
"61731",5.8,5.4,"1",99
"61732",5.5,5,"2",90
"61733",4.6,5.2,"1",80
"61734",5.3,5.6,"1",98
"61735",5.9,5.3,"2",99
"61736",5.3,5.2,"1",90
"61737",6.1,5.7,"1",94
"61738",6.6,6.7,"1",93
"61739",6,5.9,"2",97
"61740",6.8,6.6,"1",97
"61741",6.2,6.4,"1",85
"61742",5.2,4.9,"1",97
"61743",5.2,6,"1",90
"61744",6.9,6.9,"2",98
"61745",5.9,5.4,"2",100
"61746",5.6,6.2,"1",81
"61747",5.8,6.1,"2",93
"61748",5.4,5.9,"1",99
"61749",6.6,5.7,"1",99
"61750",5.8,5.7,"1",91
"61751",6.2,6.6,"2",98
"61752",5.8,6,"2",100
"61753",6.1,6.5,"2",97
"61754",6.7,6.8,"1",96
"61755",4.7,5,"2",83
"61756",5.6,5.7,"1",91
"61757",5.8,5.4,"1",99
"61758",6.3,6.1,"2",94
"61759",5.8,6.2,"1",92
"61760",6.2,5.4,"2",92
"61761",6.1,5.4,"1",98
"61762",5.9,6,"1",91
"61763",5.6,5.3,"2",86
"61764",4.9,5.7,"2",97
"61765",5,5.3,"2",96
"61766",5.8,6.3,"2",87
"61767",5.3,5,"2",98
"61768",6.4,6.2,"2",97
"61769",5.8,6.2,"2",90
"61770",5.1,5.2,"1",93
"61771",5.6,5.7,"1",96
"61772",5.7,6.1,"2",89
"61773",6.2,4.8,"2",92
"61774",5.6,5.4,"2",89
"61775",6.6,5.7,"1",94
"61776",5.3,5,"2",97
"61777",6.3,6.4,"2",87
"61778",5.5,5.5,"1",96
"61779",4.8,5.8,"1",87
"61780",5.7,2.6,"2",95
"61781",6.5,5.5,"2",100
"61782",5.5,4.2,"1",99
"61783",6.4,6.5,"2",100
"61784",5.6,5.8,"2",99
"61785",5.1,5.6,"1",94
"61786",6.2,6.4,"2",99
"61787",5,4.6,"2",91
"61788",6.2,6.2,"2",98
"61789",4.8,5.1,"1",98
"61790",5.1,5.5,"2",93
"61791",6.7,6.2,"2",91
"61792",5.9,6.2,"2",95
"61793",6.6,5.7,"2",99
"61794",5.8,5.9,"2",96
"61795",4.6,4.9,"1",92
"61796",5.2,5.4,"2",88
"61797",6,5.9,"1",95
"61798",6.7,6.3,"1",98
"61799",5,5,"1",93
"61800",6,5.6,"1",94
"61801",5.7,5.8,"1",100
"61802",6.4,6.3,"1",99
"61803",5.7,5.1,"2",74
"61804",5.2,4.5,"1",81
"61805",6.7,6.6,"1",99
"61806",5.6,5.5,"1",94
"61807",4.6,3.5,"1",87
"61808",6.1,5.9,"2",99
"61809",5.5,4.9,"1",88
"61810",6.4,6.4,"1",97
"61811",5.8,5.7,"1",83
"61812",5.3,5.4,"2",93
"61813",6,6.1,"2",78
"61814",4.7,5.1,"1",89
"61815",6.3,6.8,"2",96
"61816",5.8,5.6,"2",100
"61817",5.7,5.5,"1",87
"61818",5.2,4.3,"1",92
"61819",5.7,5.6,"2",93
"61820",5.5,5.5,"2",98
"61821",5.2,5.9,"1",90
"61822",6.3,5.3,"2",96
"61823",4.5,4.9,"1",85
"61824",5.6,5.4,"1",95
"61825",5.3,5.8,"1",95
"61826",5.4,5.8,"1",90
"61827",6.3,6.4,"1",96
"61828",5.2,5.2,"1",87
"61829",5.6,5.6,"1",86
"61830",5.2,5,"1",97
"61831",6.9,6.9,"2",87
"61832",5.9,5.8,"2",89
"61833",5.6,5.7,"2",94
"61834",5.7,5.8,"2",90
"61835",5.1,4.9,"1",100
"61836",5.6,5,"2",96
"61837",6,6,"2",94
"61838",6.5,6.4,"2",97
"61839",5.8,5.9,"2",95
"61840",6.7,6.6,"1",82
"61841",5.8,5.9,"1",85
"61842",6.3,5.5,"2",94
"61843",5.9,5.8,"1",89
"61844",5.9,6.3,"2",85
"61845",6.2,5.2,"2",95
"61846",5.9,5.8,"2",87
"61847",6.6,6.4,"2",100
"61848",5.9,5.3,"1",97
"61849",5.7,5.1,"1",98
"61850",6.1,4.6,"1",95
"61851",5.3,6.2,"2",96
"61852",5.5,6.1,"1",93
"61853",6.1,6.2,"2",84
"61854",6.5,6.9,"2",100
"61855",4.8,5.1,"1",87
"61856",6,6.3,"1",95
"61857",6.4,6.2,"2",97
"61858",5.9,6,"2",93
"61859",6,5.4,"1",95
"61860",4.7,3.9,"1",90
"61861",5.2,4.9,"1",96
"61862",5.1,4.9,"1",77
"61863",4.9,5.4,"1",97
"61864",5.2,5.2,"1",84
"61865",6.4,6.5,"1",98
"61866",6.1,6.1,"1",95
"61867",6.1,6.3,"2",93
"61868",6,5.4,"2",99
"61869",5.8,5.8,"1",92
"61870",5.8,5.3,"2",100
"61871",6.1,5.8,"1",99
"61872",5.3,5.8,"2",91
"61873",5.8,5,"2",95
"61874",4.9,4.1,"1",98
"61875",5.7,5.9,"1",85
"61876",5.6,5.4,"2",100
"61877",5.6,5.3,"2",90
